season,game_id,game_date,week,posteam,defteam,qtr,time,score_differential,air_yards,pass_length,pass_location,qb_hit,sack,pass_defense,interception,expected_int_prob,expected_ints,desc
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,15:00,3.0,7.0,short,left,0,0,False,0,0.0020295370669811403,0.0020295370669811403,(15:00) 1-T.Tagovailoa pass short left to 10-T.Hill ran ob at NYJ 46 for 28 yards (21-B.Stephens).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,13:37,3.0,-2.0,short,left,0,0,False,0,0.0019738948719357466,0.0019738948719357466,(13:37) (Shotgun) 1-T.Tagovailoa pass short left to 6-M.Washington to NYJ 46 for 4 yards (51-F.Mauigoa; 8-A.Cisco).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,12:55,3.0,19.0,deep,right,0,0,False,0,0.004772729967402781,0.004772729967402781,(12:55) (Shotgun) 1-T.Tagovailoa pass deep right to 17-J.Waddle to NYJ 21 for 25 yards (30-M.Carter; 22-T.Adams).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,10:12,3.0,-1.0,short,left,0,0,False,0,0.0020271004773356706,0.0020271004773356706,(10:12) 1-T.Tagovailoa pass short left to 28-D.Achane pushed ob at NYJ 4 for 2 yards (21-B.Stephens).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,09:29,3.0,-4.0,short,left,0,0,True,0,0.8516688350690376,0.8516688350690376,(9:29) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 17-J.Waddle (44-J.Sherwood).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,09:26,3.0,4.0,short,middle,0,0,False,0,0.0027895368571514184,0.0027895368571514184,"(9:26) (Shotgun) 1-T.Tagovailoa pass short middle to 83-D.Waller for 4 yards, TOUCHDOWN."
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,03:32,10.0,-4.0,short,left,0,0,False,0,0.001990873653254997,0.001990873653254997,(3:32) (Shotgun) 1-T.Tagovailoa pass short left to 10-T.Hill to NYJ 42 for 1 yard (21-B.Stephens).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,2.0,02:25,10.0,2.0,short,middle,0,0,False,0,0.0027573138544698247,0.0027573138544698247,(2:25) (Shotgun) 1-T.Tagovailoa pass short middle to 6-M.Washington to NYJ 43 for 9 yards (27-M.Moore; 26-I.Oliver).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,13:28,7.0,10.0,short,right,0,0,False,0,0.002628374485157849,0.002628374485157849,(13:28) (Shotgun) 1-T.Tagovailoa pass short right to 10-T.Hill pushed ob at NYJ 24 for 10 yards (27-M.Moore). MIA-10-T.Hill was injured during the play.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,11:38,7.0,9.0,short,right,0,0,False,0,0.002649394598131555,0.002649394598131555,"(11:38) 1-T.Tagovailoa pass short right to 83-D.Waller for 9 yards, TOUCHDOWN."
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,09:14,7.0,8.0,short,left,0,0,False,0,0.0022711152330551487,0.0022711152330551487,(9:14) 1-T.Tagovailoa pass short left to 17-J.Waddle pushed ob at NYJ 42 for 16 yards (8-A.Cisco).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,07:56,7.0,-4.0,short,right,0,0,False,0,0.002573843864545552,0.002573843864545552,(7:56) (Shotgun) 1-T.Tagovailoa pass short right to 18-N.Westbrook-Ikhine to NYJ 40 for 1 yard (26-I.Oliver).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,05:56,7.0,3.0,short,left,0,0,False,0,0.0022738971896890227,0.0022738971896890227,"(5:56) (Shotgun) 1-T.Tagovailoa pass short left to 17-J.Waddle to NYJ 9 for 7 yards (8-A.Cisco). Penalty on NYJ-26-I.Oliver, Illegal Contact, declined."
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,02:35,14.0,11.0,short,right,0,0,False,0,0.002697925266472834,0.002697925266472834,(2:35) 1-T.Tagovailoa pass incomplete short right to 17-J.Waddle.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,3.0,01:45,14.0,9.0,short,right,0,0,True,0,0.8848495614846152,0.8848495614846152,(1:45) (Shotgun) 1-T.Tagovailoa pass incomplete short right to 6-M.Washington (22-T.Adams).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,4.0,11:36,11.0,24.0,deep,left,0,0,False,0,0.004792564711395162,0.004792564711395162,(11:36) (Shotgun) 1-T.Tagovailoa pass incomplete deep left to 83-D.Waller.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,4.0,04:42,11.0,1.0,short,left,0,0,False,0,0.002439511912252632,0.002439511912252632,(4:42) (Shotgun) 1-T.Tagovailoa pass short left to 89-J.Hill to NYJ 18 for 19 yards (8-A.Cisco).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,4.0,03:49,11.0,1.0,short,left,0,0,False,0,0.0024537357450726076,0.0024537357450726076,(3:49) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 89-J.Hill.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,07:12,-3.0,-1.0,short,right,0,0,False,0,0.0023069846720521953,0.0023069846720521953,(7:12) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 40 for 5 yards (21-B.Stephens).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,06:34,-3.0,16.0,deep,right,1,0,False,0,0.008515673621328542,0.008515673621328542,(6:34) (Shotgun) 4-D.Prescott pass deep right to 19-R.Flournoy to NYJ 20 for 40 yards (8-A.Cisco) [9-W.McDonald].
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,05:50,-3.0,20.0,deep,right,0,0,False,0,0.004746677234058921,0.004746677234058921,(5:50) 4-D.Prescott pass incomplete deep right to 3-G.Pickens.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,05:04,-3.0,16.0,deep,middle,0,0,False,0,0.005332091918485543,0.005332091918485543,(5:04) (Shotgun) 4-D.Prescott pass incomplete deep middle to 87-J.Ferguson.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,01:40,0.0,1.0,short,right,0,0,False,0,0.0023615083564109303,0.0023615083564109303,(1:40) (Shotgun) 4-D.Prescott pass short right to 19-R.Flournoy to DAL 35 for 8 yards (27-M.Moore; 44-J.Sherwood).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,01:02,0.0,19.0,deep,left,0,0,False,0,0.00404802975618389,0.00404802975618389,(1:02) (Shotgun) 4-D.Prescott pass incomplete deep left to 1-J.Tolbert.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,1.0,00:12,0.0,6.0,short,left,0,0,False,0,0.0020619619726351054,0.0020619619726351054,"(:12) (No Huddle, Shotgun) 4-D.Prescott pass short left to 3-G.Pickens to NYJ 47 for 14 yards (55-B.McGregor; 22-T.Adams)."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,14:23,0.0,7.0,short,left,0,0,True,0,0.8559353681872598,0.8559353681872598,(14:23) (Shotgun) 4-D.Prescott pass incomplete short left to 19-R.Flournoy (21-B.Stephens).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,14:20,0.0,-5.0,short,left,0,0,False,0,0.0019822965862649664,0.0019822965862649664,(14:20) (Shotgun) 4-D.Prescott pass short left to 40-H.Luepke to NYJ 37 for 10 yards (44-J.Sherwood).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,13:00,0.0,2.0,short,right,0,0,False,0,0.002429130184176561,0.002429130184176561,(13:00) 4-D.Prescott pass short right to 86-L.Schoonmaker to NYJ 28 for 3 yards (51-F.Mauigoa).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,11:48,0.0,-4.0,short,right,0,0,False,0,0.002388908066521804,0.002388908066521804,"(11:48) 4-D.Prescott pass short right to 87-J.Ferguson for 26 yards, TOUCHDOWN."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,09:42,7.0,11.0,short,right,0,0,False,0,0.0024511043146775782,0.0024511043146775782,(9:42) (Shotgun) 4-D.Prescott pass incomplete short right.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,09:33,7.0,-1.0,short,middle,0,0,False,0,0.0026545650291612114,0.0026545650291612114,(9:33) (Shotgun) 4-D.Prescott pass short middle to 87-J.Ferguson to DAL 30 for 1 yard (94-T.Baron).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,08:57,7.0,-1.0,short,left,0,0,False,0,0.0019867078218174846,0.0019867078218174846,(8:57) (Shotgun) 4-D.Prescott pass short left to 19-R.Flournoy to DAL 30 for no gain (91-J.Briggs).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,01:56,7.0,6.0,short,right,0,0,False,0,0.0025273182835486535,0.0025273182835486535,(1:56) (Shotgun) 4-D.Prescott pass short right to 19-R.Flournoy to DAL 19 for 10 yards (21-B.Stephens).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,01:31,7.0,6.0,short,right,0,0,True,0,0.8785907325146195,0.8785907325146195,"(1:31) (No Huddle, Shotgun) 4-D.Prescott pass incomplete short right to 87-J.Ferguson (22-T.Adams)."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,01:20,7.0,34.0,deep,right,0,0,False,0,0.0053228521834578005,0.0053228521834578005,"(1:20) (No Huddle, Shotgun) 4-D.Prescott pass deep right to 19-R.Flournoy to NYJ 16 for 46 yards (22-T.Adams). Penalty on NYJ-9-W.McDonald, Defensive Offside, declined."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,2.0,00:19,14.0,1.0,short,left,0,0,False,0,0.002017581477469474,0.002017581477469474,"(:19) 4-D.Prescott pass short left to 87-J.Ferguson for 1 yard, TOUCHDOWN. PENALTY on DAL-71-N.Thomas, Unsportsmanlike Conduct, 15 yards, enforced between downs."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,3.0,13:37,20.0,2.0,short,middle,0,0,False,0,0.0026337646896947707,0.0026337646896947707,(13:37) (Shotgun) 4-D.Prescott pass incomplete short middle to 33-J.Williams.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,3.0,08:54,20.0,24.0,deep,right,0,0,False,0,0.004894162481124873,0.004894162481124873,(8:54) (Shotgun) 4-D.Prescott pass incomplete deep right to 86-L.Schoonmaker.
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,3.0,08:03,20.0,6.0,short,right,0,0,True,0,0.874644427452554,0.874644427452554,(8:03) (Shotgun) 4-D.Prescott pass incomplete short right to 19-R.Flournoy (21-B.Stephens).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,3.0,04:40,20.0,43.0,deep,left,0,0,False,0,0.004609717329582736,0.004609717329582736,"(4:40) 4-D.Prescott pass deep left to 3-G.Pickens for 43 yards, TOUCHDOWN."
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,15:00,24.0,7.0,short,middle,1,0,False,0,0.005245094369576145,0.005245094369576145,(15:00) (Shotgun) 4-D.Prescott pass incomplete short middle to 19-R.Flournoy [44-J.Sherwood].
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,13:45,24.0,-1.0,short,right,0,0,False,0,0.0024538846192168756,0.0024538846192168756,(13:45) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 28 for -1 yards (22-T.Adams).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,13:06,24.0,0.0,short,left,0,0,False,0,0.002096487633650811,0.002096487633650811,(13:06) 4-D.Prescott pass short left to 87-J.Ferguson to DAL 32 for 4 yards (21-B.Stephens).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,12:20,24.0,3.0,short,left,0,0,True,0,0.8589336245936892,0.8589336245936892,(12:20) (Shotgun) 4-D.Prescott pass incomplete short left to 3-G.Pickens (1-A.Gardner).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,07:54,16.0,5.0,short,middle,0,0,False,0,0.0031434686498636026,0.0031434686498636026,(7:54) (Shotgun) 4-D.Prescott pass short middle to 87-J.Ferguson to NYJ 33 for 13 yards (51-F.Mauigoa; 8-A.Cisco).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,05:41,16.0,,,,1,1,False,0,0.0006250227372965006,0.0006250227372965006,(5:41) 4-D.Prescott sacked at NYJ 21 for -1 yards (55-B.McGregor).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,05:26,16.0,10.0,short,right,0,0,False,0,0.0028695519854056253,0.0028695519854056253,(5:26) (Shotgun) 4-D.Prescott pass short right to 19-R.Flournoy pushed ob at NYJ 11 for 10 yards (27-M.Moore).
2025,2025_05_DAL_NYJ,2025-10-05,5,DAL,NYJ,4.0,04:34,16.0,0.0,short,right,0,0,False,0,0.0027700988492887803,0.0027700988492887803,"(4:34) 4-D.Prescott pass short right to 33-J.Williams for 4 yards, TOUCHDOWN."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,13:38,0.0,5.0,short,right,1,0,False,0,0.004073893427161747,0.004073893427161747,"(13:38) (Shotgun) 10-B.Nix pass short right to 11-T.Franklin to DEN 32 for 7 yards (29-J.Brownlee) [44-J.Sherwood]. FUMBLES (29-J.Brownlee), RECOVERED by NYJ-8-A.Cisco at DEN 37."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,10:54,-3.0,5.0,short,left,0,0,False,0,0.0019549653013531524,0.0019549653013531524,(10:54) (Shotgun) 10-B.Nix pass short left to 45-N.Adkins to DEN 45 for 7 yards (44-J.Sherwood).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,10:19,-3.0,2.0,short,right,1,0,False,0,0.0042010639679470625,0.0042010639679470625,(10:19) 10-B.Nix pass incomplete short right [9-W.McDonald].
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,10:13,-3.0,5.0,short,left,0,0,False,0,0.0019637816186627893,0.0019637816186627893,(10:13) (Shotgun) 10-B.Nix pass short left to 13-P.Bryant to NYJ 44 for 11 yards (8-A.Cisco).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,09:18,-3.0,-2.0,short,right,0,0,False,0,0.002266004758243876,0.002266004758243876,"(9:18) (Shotgun) 10-B.Nix pass short right to 1-E.Engram to 50 for -1 yards (29-J.Brownlee, 51-F.Mauigoa)."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,08:01,-3.0,4.0,short,right,0,0,False,0,0.002342135970945804,0.002342135970945804,(8:01) (Shotgun) 10-B.Nix pass short right to 12-R.Harvey to NYJ 39 for 9 yards (95-Q.Williams; 26-I.Oliver).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,04:50,-3.0,15.0,short,right,0,0,False,0,0.002502037145349735,0.002502037145349735,(4:50) (Shotgun) 10-B.Nix pass short right to 14-C.Sutton to DEN 48 for 17 yards (1-A.Gardner).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,03:06,-3.0,-6.0,short,right,0,0,False,0,0.0023220057860633657,0.0023220057860633657,(3:06) (Shotgun) 10-B.Nix pass short right to 12-R.Harvey to DEN 42 for 4 yards (44-J.Sherwood; 51-F.Mauigoa).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,01:42,-3.0,5.0,short,right,0,0,False,0,0.002451592659967186,0.002451592659967186,(1:42) (Shotgun) 10-B.Nix pass short right to 1-E.Engram pushed ob at NYJ 36 for 11 yards (44-J.Sherwood).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,01:06,-3.0,6.0,short,right,0,0,True,0,0.87587929733067,0.87587929733067,(1:06) 63-A.Palczewski reported in as eligible. 10-B.Nix pass incomplete short right to 14-C.Sutton (1-A.Gardner).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,01:03,-3.0,-4.0,short,left,0,0,False,0,0.002010377096045161,0.002010377096045161,(1:03) (Shotgun) 10-B.Nix pass short left to 19-M.Mims pushed ob at NYJ 32 for 4 yards (1-A.Gardner).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,00:36,-3.0,12.0,short,left,0,0,False,0,0.002153066831080087,0.002153066831080087,"(:36) (No Huddle, Shotgun) 10-B.Nix pass short left to 1-E.Engram to NYJ 16 for 16 yards (44-J.Sherwood)."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,1.0,00:02,-3.0,12.0,short,right,0,0,False,0,0.0025507768906492837,0.0025507768906492837,"(:02) (No Huddle, Shotgun) 10-B.Nix pass short right to 45-N.Adkins for 16 yards, TOUCHDOWN."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,13:24,4.0,61.0,deep,middle,0,0,False,0,0.006371683458251106,0.006371683458251106,(13:24) 10-B.Nix pass incomplete deep middle to 19-M.Mims.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,12:41,4.0,3.0,short,left,0,0,False,0,0.0020128849059070004,0.0020128849059070004,"(12:41) (No Huddle, Shotgun) 10-B.Nix pass short left to 1-E.Engram to DEN 32 for 4 yards (8-A.Cisco)."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,11:23,4.0,0.0,short,left,0,0,False,0,0.0020053653766657522,0.0020053653766657522,(11:23) (Shotgun) 10-B.Nix pass short left to 11-T.Franklin to DEN 40 for 7 yards (9-W.McDonald). NYJ-78-J.Tufele was injured during the play.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,09:36,4.0,14.0,short,middle,0,0,False,0,0.002882533389755533,0.002882533389755533,(9:36) (Shotgun) 63-A.Palczewski reported in as eligible. 10-B.Nix pass incomplete short middle to 11-T.Franklin.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,09:32,4.0,-4.0,short,right,0,0,False,0,0.0023570431831492697,0.0023570431831492697,(9:32) (Shotgun) 10-B.Nix pass incomplete short right to 27-J.Dobbins.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,07:45,4.0,1.0,short,right,0,0,False,0,0.002434257250472638,0.002434257250472638,(7:45) 10-B.Nix pass short right to 11-T.Franklin pushed ob at DEN 46 for 5 yards (29-J.Brownlee).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,2.0,04:17,4.0,-6.0,short,right,0,0,False,0,0.002419992483311856,0.002419992483311856,(4:17) (Shotgun) 10-B.Nix pass short right to 12-R.Harvey to NYJ 45 for 8 yards (27-M.Moore; 26-I.Oliver).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,3.0,09:04,1.0,-5.0,short,right,0,0,False,0,0.002654763363736941,0.002654763363736941,"(9:04) 10-B.Nix pass incomplete short right to 38-J.McLaughlin. Penalty on DEN-77-Q.Meinerz, Ineligible Downfield Pass, declined."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,3.0,02:41,-1.0,7.0,short,middle,0,0,False,0,0.0033519851568605133,0.0033519851568605133,(2:41) (Shotgun) 10-B.Nix pass incomplete short middle.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,13:46,-1.0,1.0,short,middle,0,0,True,0,0.9055789551240436,0.9055789551240436,"(13:46) (No Huddle, Shotgun) 10-B.Nix pass incomplete short middle to 1-E.Engram (44-J.Sherwood)."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,10:16,-1.0,4.0,short,right,0,0,False,0,0.003059301487166321,0.003059301487166321,(10:16) (Shotgun) 10-B.Nix pass incomplete short right.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,10:09,-1.0,11.0,short,left,0,0,False,0,0.002669645947294123,0.002669645947294123,(10:09) (Shotgun) 63-A.Palczewski reported in as eligible. 10-B.Nix pass short left to 1-E.Engram to DEN 38 for 12 yards (8-A.Cisco).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,08:55,-1.0,-5.0,short,right,0,0,False,0,0.002974858878608086,0.002974858878608086,(8:55) (Shotgun) 10-B.Nix pass short right to 12-R.Harvey to DEN 40 for no gain (21-B.Stephens; 44-J.Sherwood).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,08:15,-1.0,2.0,short,left,0,0,False,0,0.002605342987349126,0.002605342987349126,(8:15) (Shotgun) 10-B.Nix pass short left to 19-M.Mims pushed ob at NYJ 34 for 26 yards (8-A.Cisco).
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,06:43,-1.0,5.0,short,right,0,0,False,0,0.0031444279417423187,0.0031444279417423187,"(6:43) (No Huddle, Shotgun) 10-B.Nix pass short right to 13-P.Bryant to NYJ 9 for 11 yards (26-I.Oliver)."
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,06:03,-1.0,-4.0,short,left,0,0,False,0,0.0025791273281146024,0.0025791273281146024,(6:03) 63-A.Palczewski reported in as eligible. 10-B.Nix pass incomplete short left.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,05:14,-1.0,9.0,short,left,0,0,False,0,0.0027349161624054654,0.0027349161624054654,(5:14) (Shotgun) 10-B.Nix pass incomplete short left to 14-C.Sutton.
2025,2025_06_DEN_NYJ,2025-10-12,6,DEN,NYJ,4.0,03:19,2.0,,,,1,1,False,0,0.0007011901024718525,0.0007011901024718525,(3:19) (Shotgun) 10-B.Nix sacked at DEN 11 for -6 yards (11-J.Johnson).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,12:16,0.0,-1.0,short,right,0,0,False,0,0.002184364158457672,0.002184364158457672,(12:16) 9-B.Young pass short right to 84-M.Evans pushed ob at CAR 47 for 13 yards (51-F.Mauigoa).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,11:02,0.0,7.0,short,right,0,0,False,0,0.0022755981732268597,0.0022755981732268597,"(11:02) (Shotgun) 9-B.Young to CAR 45 for -5 yards. FUMBLES, and recovers at CAR 45. 9-B.Young pass short right to 4-T.McMillan to NYJ 39 for 11 yards (27-M.Moore; 51-F.Mauigoa)."
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,08:30,0.0,-2.0,short,left,0,0,True,0,0.8435394305882862,0.8435394305882862,(8:30) (Shotgun) 9-B.Young pass incomplete short left to 30-C.Hubbard (55-B.McGregor).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,08:26,0.0,-2.0,short,right,0,0,False,0,0.002231022472101953,0.002231022472101953,(8:26) (Shotgun) 9-B.Young pass short right to 15-Ji.Horn to NYJ 20 for 8 yards (8-A.Cisco).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,07:08,0.0,6.0,short,right,0,0,False,0,0.0023252208514588347,0.0023252208514588347,(7:08) (Shotgun) 9-B.Young pass short right to 17-X.Legette to NYJ 10 for 7 yards (44-J.Sherwood). ** Injury Update: NYJ-1-A.Gardner has returned to the game.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,05:50,0.0,12.0,short,left,1,0,False,0,0.003739661818906443,0.003739661818906443,(5:50) (Shotgun) 9-B.Young pass incomplete short left to 17-X.Legette [72-M.Clemons].
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,1.0,01:22,3.0,-1.0,short,left,0,0,False,0,0.0019464392754051784,0.0019464392754051784,(1:22) (Shotgun) 9-B.Young pass short left to 5-R.Dowdle ran ob at CAR 40 for 17 yards (29-J.Brownlee).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,15:00,3.0,-6.0,short,right,0,0,False,0,0.0022712092951675694,0.0022712092951675694,(15:00) 9-B.Young pass incomplete short right to 5-R.Dowdle.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,10:27,0.0,2.0,short,left,0,0,False,0,0.0020928559603205226,0.0020928559603205226,(10:27) 9-B.Young pass short left to 17-X.Legette pushed ob at NYJ 48 for 6 yards (8-A.Cisco).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,09:03,0.0,4.0,short,left,0,0,True,0,0.8587314035502964,0.8587314035502964,(9:03) (Shotgun) 9-B.Young pass incomplete short left to 4-T.McMillan (1-A.Gardner).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,07:08,0.0,30.0,deep,left,0,0,True,0,0.9277693729514077,0.9277693729514077,(7:08) (Shotgun) 9-B.Young pass incomplete deep left to 15-Ji.Horn (27-M.Moore).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,07:01,0.0,18.0,deep,right,0,0,True,0,0.9352660176886498,0.9352660176886498,(7:01) (Shotgun) 9-B.Young pass incomplete deep right to 18-J.Coker (21-B.Stephens).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,06:57,0.0,-1.0,short,right,0,0,False,0,0.002496909962416509,0.002496909962416509,(6:57) (Shotgun) 9-B.Young pass short right to 17-X.Legette to CAR 42 for 4 yards (44-J.Sherwood).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,03:04,0.0,6.0,short,right,0,0,False,0,0.0026360952513458805,0.0026360952513458805,(3:04) (Shotgun) 9-B.Young pass incomplete short right.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,02:58,0.0,1.0,short,middle,0,0,False,0,0.0029369649451266933,0.0029369649451266933,(2:58) (Shotgun) 9-B.Young pass short middle to 4-T.McMillan to NYJ 45 for 11 yards (1-A.Gardner; 44-J.Sherwood).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,02:12,0.0,8.0,short,right,0,0,False,0,0.0026729904171362254,0.0026729904171362254,(2:12) (Shotgun) 9-B.Young pass short right to 4-T.McMillan to NYJ 34 for 11 yards (29-J.Brownlee).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,01:27,0.0,-7.0,short,left,1,0,False,0,0.003929910556671948,0.003929910556671948,(1:27) 9-B.Young pass short left to 30-C.Hubbard pushed ob at NYJ 3 for 26 yards (8-A.Cisco) [91-J.Briggs].
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,2.0,01:18,0.0,3.0,short,left,0,0,False,0,0.0022319326937981707,0.0022319326937981707,"(1:18) 9-B.Young pass short left to 17-X.Legette for 3 yards, TOUCHDOWN."
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,14:19,7.0,0.0,short,right,1,0,False,0,0.00460533352735646,0.00460533352735646,(14:19) 9-B.Young pass short right to 82-T.Tremble to NYJ 44 for no gain (29-J.Brownlee) [11-J.Johnson].
